[Mon Nov 27 12:34:16.562885 2023] [php:notice] [pid 6501] [client 192.168.51.5:38177] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:34:58.196706 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:34:58.454231 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:34:59.757408 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:34:59.957901 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:00.158380 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:00.358910 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:00.559797 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:00.760225 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:00.960647 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:01.161118 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:01.361530 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:01.561979 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:01.777301 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:01.978050 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:02.178515 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:02.379420 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:02.581389 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:35:02.782375 2023] [php:notice] [pid 6509] [client 192.168.51.5:43157] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:38.843510 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:39.117455 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:40.613711 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:40.814275 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:41.014804 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:41.215357 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:41.416103 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:41.616696 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:41.817182 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:42.017645 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:42.218509 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:42.419077 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:42.619666 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:42.820180 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:43.020657 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:43.221117 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:43.421718 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:41:43.622318 2023] [php:notice] [pid 7127] [client 192.168.51.5:27446] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:44.539878 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:44.914259 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:45.114740 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:45.315430 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:45.515968 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:45.716659 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:45.917146 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:46.117677 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:46.318107 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:46.518597 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:46.719080 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:46.919550 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:47.120060 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:47.320629 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:47.521123 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:47.721985 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:48.987632 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:49.333392 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:49.533949 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:49.734413 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:49.937423 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:50.137868 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:50.338355 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:50.539200 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:50.740066 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:50.940589 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:51.141019 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:51.341494 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
[Mon Nov 27 14:42:51.542028 2023] [php:notice] [pid 7128] [client 192.168.51.5:27541] Xdebug: [Step Debug] Time-out connecting to debugging client, waited: 200 ms. Tried: 192.168.51.5:9003 (through xdebug.client_host/xdebug.client_port) :-(, referer: http://symfony.udemy/
